clip_id,label,signer,filename,frames,n_frames,pose_rate,lh_rate,rh_rate,face_rate,any_hand_rate,both_hand_rate
kula__Grace_016,kula,Grace,Grace_016.mp4,17,17,1.0,0.0,0.058823529411764705,1.0,0.058823529411764705,0.0
kula__Grace_017,kula,Grace,Grace_017.mp4,20,20,1.0,0.0,0.0,0.95,0.0,0.0
kula__Grace_018,kula,Grace,Grace_018.mp4,22,22,1.0,0.0,0.0,1.0,0.0,0.0
kula__Grace_019,kula,Grace,Grace_019.mp4,17,17,1.0,0.0,0.0,1.0,0.0,0.0
kula__Grace_020,kula,Grace,Grace_020.mp4,26,26,1.0,0.15384615384615385,0.0,1.0,0.15384615384615385,0.0
kula__Grace_021,kula,Grace,Grace_021.mp4,19,19,1.0,0.0,0.0,0.9473684210526315,0.0,0.0
kula__Grace_022,kula,Grace,Grace_022.mp4,15,15,1.0,0.0,0.0,1.0,0.0,0.0
kula__Grace_023,kula,Grace,Grace_023.mp4,18,18,1.0,0.0,0.0,1.0,0.0,0.0
kula__Grace_024,kula,Grace,Grace_024.mp4,19,19,1.0,0.0,0.0,1.0,0.0,0.0
kula__Grace_025,kula,Grace,Grace_025.mp4,18,18,1.0,0.0,0.0,0.9444444444444444,0.0,0.0
kula__Grace_026,kula,Grace,Grace_026.mp4,21,21,1.0,0.047619047619047616,0.0,1.0,0.047619047619047616,0.0
kula__Grace_027,kula,Grace,Grace_027.mp4,21,21,1.0,0.0,0.0,1.0,0.0,0.0
kula__Grace_028,kula,Grace,Grace_028.mp4,22,22,1.0,0.0,0.0,1.0,0.0,0.0
kula__Grace_029,kula,Grace,Grace_029.mp4,22,22,1.0,0.0,0.0,1.0,0.0,0.0
kula__Grace_030,kula,Grace,Grace_030.mp4,22,22,1.0,0.0,0.0,1.0,0.0,0.0
kula__Grace_031,kula,Grace,Grace_031.mp4,20,20,1.0,0.0,0.0,1.0,0.0,0.0
kula__Grace_032,kula,Grace,Grace_032.mp4,17,17,1.0,0.0,0.0,0.9411764705882353,0.0,0.0
kula__Grace_033,kula,Grace,Grace_033.mp4,22,22,1.0,0.0,0.0,1.0,0.0,0.0
kula__Grace_034,kula,Grace,Grace_034.mp4,23,23,1.0,0.0,0.0,1.0,0.0,0.0
kula__Grace_035,kula,Grace,Grace_035.mp4,19,19,1.0,0.0,0.0,1.0,0.0,0.0
kula__Grace_036,kula,Grace,Grace_036.mp4,19,19,1.0,0.0,0.0,0.9473684210526315,0.0,0.0
kula__Grace_037,kula,Grace,Grace_037.mp4,23,23,1.0,0.0,0.0,1.0,0.0,0.0
kula__Grace_038,kula,Grace,Grace_038.mp4,23,23,1.0,0.0,0.0,1.0,0.0,0.0
kula__Grace_039,kula,Grace,Grace_039.mp4,20,20,1.0,0.15,0.0,1.0,0.15,0.0
kula__Grace_040,kula,Grace,Grace_040.mp4,26,26,1.0,0.4230769230769231,0.0,1.0,0.4230769230769231,0.0
kula__Grace_041,kula,Grace,Grace_041.mp4,28,28,1.0,0.0,0.0,1.0,0.0,0.0
kula__Grace_042,kula,Grace,Grace_042.mp4,21,21,1.0,0.0,0.0,1.0,0.0,0.0
kula__Grace_043,kula,Grace,Grace_043.mp4,24,24,1.0,0.0,0.0,0.875,0.0,0.0
kula__Grace_044,kula,Grace,Grace_044.mp4,24,24,1.0,0.0,0.0,1.0,0.0,0.0
kula__Grace_045,kula,Grace,Grace_045.mp4,23,23,1.0,0.0,0.0,1.0,0.0,0.0
kula__Grace_046,kula,Grace,Grace_046.mp4,21,21,1.0,0.0,0.0,1.0,0.0,0.0
kula__Grace_047,kula,Grace,Grace_047.mp4,19,19,1.0,0.0,0.0,1.0,0.0,0.0
kula__Grace_048,kula,Grace,Grace_048.mp4,24,24,1.0,0.0,0.0,1.0,0.0,0.0
kula__Grace_049,kula,Grace,Grace_049.mp4,25,25,1.0,0.0,0.0,1.0,0.0,0.0
kula__Grace_050,kula,Grace,Grace_050.mp4,26,26,1.0,0.0,0.0,1.0,0.0,0.0
kula__Grace_051,kula,Grace,Grace_051.mp4,23,23,1.0,0.0,0.0,1.0,0.0,0.0
kula__Grace_052,kula,Grace,Grace_052.mp4,22,22,1.0,0.0,0.0,0.9545454545454546,0.0,0.0
kula__Grace_053,kula,Grace,Grace_053.mp4,29,29,1.0,0.0,0.0,1.0,0.0,0.0
kula__Grace_054,kula,Grace,Grace_054.mp4,19,19,1.0,0.0,0.0,1.0,0.0,0.0
kula__Grace_055,kula,Grace,Grace_055.mp4,20,20,1.0,0.0,0.0,1.0,0.0,0.0
kula__Grace_056,kula,Grace,Grace_056.mp4,23,23,1.0,0.0,0.0,1.0,0.0,0.0
kula__Grace_057,kula,Grace,Grace_057.mp4,20,20,1.0,0.0,0.0,1.0,0.0,0.0
kula__Grace_058,kula,Grace,Grace_058.mp4,18,18,1.0,0.0,0.0,1.0,0.0,0.0
kula__Grace_059,kula,Grace,Grace_059.mp4,16,16,1.0,0.0,0.0,1.0,0.0,0.0
mama__Britney_002,mama,Britney,Britney_002.mp4,16,16,1.0,0.0625,0.0,1.0,0.0625,0.0
mama__Britney_003,mama,Britney,Britney_003.mp4,19,19,1.0,0.05263157894736842,0.0,1.0,0.05263157894736842,0.0
mama__Britney_004,mama,Britney,Britney_004.mp4,16,16,1.0,0.125,0.1875,1.0,0.1875,0.125
mama__Britney_005,mama,Britney,Britney_005.mp4,21,21,1.0,0.047619047619047616,0.0,1.0,0.047619047619047616,0.0
mama__Britney_006,mama,Britney,Britney_006.mp4,18,18,1.0,0.05555555555555555,0.0,1.0,0.05555555555555555,0.0
mama__Britney_007,mama,Britney,Britney_007.mp4,21,21,1.0,0.0,0.047619047619047616,1.0,0.047619047619047616,0.0
mama__Britney_008,mama,Britney,Britney_008.mp4,33,33,1.0,0.0,0.030303030303030304,1.0,0.030303030303030304,0.0
mama__Britney_009,mama,Britney,Britney_009.mp4,131,131,1.0,0.0,0.03816793893129771,1.0,0.03816793893129771,0.0
mama__Britney_010,mama,Britney,Britney_010.mp4,26,26,1.0,0.07692307692307693,0.15384615384615385,1.0,0.15384615384615385,0.07692307692307693
mama__Britney_011,mama,Britney,Britney_011.mp4,16,16,1.0,0.0,0.0,1.0,0.0,0.0
mama__Britney_012,mama,Britney,Britney_012.mp4,17,17,1.0,0.0,0.058823529411764705,1.0,0.058823529411764705,0.0
mama__Britney_013,mama,Britney,Britney_013.mp4,17,17,1.0,0.0,0.058823529411764705,1.0,0.058823529411764705,0.0
mama__Britney_014,mama,Britney,Britney_014.mp4,21,21,1.0,0.0,0.09523809523809523,1.0,0.09523809523809523,0.0
mama__Britney_015,mama,Britney,Britney_015.mp4,18,18,1.0,0.0,0.05555555555555555,1.0,0.05555555555555555,0.0
mama__Britney_016,mama,Britney,Britney_016.mp4,17,17,1.0,0.0,0.0,1.0,0.0,0.0
mama__Britney_017,mama,Britney,Britney_017.mp4,18,18,1.0,0.0,0.05555555555555555,1.0,0.05555555555555555,0.0
mama__Britney_018,mama,Britney,Britney_018.mp4,17,17,1.0,0.0,0.0,1.0,0.0,0.0
mama__Britney_019,mama,Britney,Britney_019.mp4,22,22,1.0,0.0,0.045454545454545456,1.0,0.045454545454545456,0.0
mama__Britney_020,mama,Britney,Britney_020.mp4,21,21,1.0,0.0,0.047619047619047616,1.0,0.047619047619047616,0.0
mama__Britney_021,mama,Britney,Britney_021.mp4,17,17,1.0,0.0,0.058823529411764705,1.0,0.058823529411764705,0.0
mama__Britney_022,mama,Britney,Britney_022.mp4,21,21,1.0,0.0,0.0,1.0,0.0,0.0
mama__Britney_023,mama,Britney,Britney_023.mp4,17,17,1.0,0.0,0.11764705882352941,1.0,0.11764705882352941,0.0
mama__Britney_024,mama,Britney,Britney_024.mp4,17,17,1.0,0.0,0.11764705882352941,1.0,0.11764705882352941,0.0
mama__Britney_025,mama,Britney,Britney_025.mp4,18,18,1.0,0.0,0.0,0.9444444444444444,0.0,0.0
mama__Britney_026,mama,Britney,Britney_026.mp4,22,22,1.0,0.045454545454545456,0.0,1.0,0.045454545454545456,0.0
mama__Britney_027,mama,Britney,Britney_027.mp4,17,17,1.0,0.11764705882352941,0.0,1.0,0.11764705882352941,0.0
mama__Britney_028,mama,Britney,Britney_028.mp4,18,18,1.0,0.05555555555555555,0.1111111111111111,1.0,0.1111111111111111,0.05555555555555555
mama__Britney_029,mama,Britney,Britney_029.mp4,20,20,1.0,0.15,0.05,1.0,0.15,0.05
mama__Britney_030,mama,Britney,Britney_030.mp4,22,22,1.0,0.0,0.0,1.0,0.0,0.0
mama__Britney_031,mama,Britney,Britney_031.mp4,20,20,1.0,0.1,0.0,1.0,0.1,0.0
mama__Britney_032,mama,Britney,Britney_032.mp4,23,23,1.0,0.0,0.0,1.0,0.0,0.0
mama__Britney_033,mama,Britney,Britney_033.mp4,20,20,1.0,0.0,0.0,1.0,0.0,0.0
mama__Britney_034,mama,Britney,Britney_034.mp4,22,22,1.0,0.0,0.045454545454545456,1.0,0.045454545454545456,0.0
mama__Britney_035,mama,Britney,Britney_035.mp4,24,24,1.0,0.0,0.041666666666666664,1.0,0.041666666666666664,0.0
mama__Britney_036,mama,Britney,Britney_036.mp4,21,21,1.0,0.0,0.0,1.0,0.0,0.0
mama__Britney_037,mama,Britney,Britney_037.mp4,30,30,1.0,0.0,0.0,1.0,0.0,0.0
mama__Britney_038,mama,Britney,Britney_038.mp4,20,20,1.0,0.0,0.0,0.95,0.0,0.0
mama__Britney_039,mama,Britney,Britney_039.mp4,34,34,1.0,0.0,0.0,1.0,0.0,0.0
mama__Britney_040,mama,Britney,Britney_040.mp4,26,26,1.0,0.0,0.07692307692307693,1.0,0.07692307692307693,0.0
mama__Britney_041,mama,Britney,Britney_041.mp4,18,18,1.0,0.0,0.1111111111111111,1.0,0.1111111111111111,0.0
mama__Britney_042,mama,Britney,Britney_042.mp4,17,17,1.0,0.0,0.058823529411764705,1.0,0.058823529411764705,0.0
mama__Britney_043,mama,Britney,Britney_043.mp4,26,26,1.0,0.0,0.038461538461538464,1.0,0.038461538461538464,0.0
mama__Britney_044,mama,Britney,Britney_044.mp4,20,20,1.0,0.0,0.15,1.0,0.15,0.0
mama__Britney_045,mama,Britney,Britney_045.mp4,16,16,1.0,0.0,0.0625,1.0,0.0625,0.0
mama__Britney_046,mama,Britney,Britney_046.mp4,18,18,1.0,0.0,0.05555555555555555,1.0,0.05555555555555555,0.0
mama__Britney_047,mama,Britney,Britney_047.mp4,20,20,1.0,0.0,0.15,1.0,0.15,0.0
mama__Britney_048,mama,Britney,Britney_048.mp4,18,18,1.0,0.0,0.05555555555555555,1.0,0.05555555555555555,0.0
mama__Britney_049,mama,Britney,Britney_049.mp4,22,22,1.0,0.0,0.045454545454545456,1.0,0.045454545454545456,0.0
mama__Britney_050,mama,Britney,Britney_050.mp4,23,23,1.0,0.0,0.17391304347826086,1.0,0.17391304347826086,0.0
mama__Britney_051,mama,Britney,Britney_051.mp4,29,29,1.0,0.0,0.10344827586206896,1.0,0.10344827586206896,0.0
mama__Britney_052,mama,Britney,Britney_052.mp4,25,25,1.0,0.0,0.04,1.0,0.04,0.0
mama__Britney_053,mama,Britney,Britney_053.mp4,23,23,1.0,0.0,0.17391304347826086,1.0,0.17391304347826086,0.0
mama__Britney_054,mama,Britney,Britney_054.mp4,25,25,1.0,0.0,0.04,1.0,0.04,0.0
mama__Britney_055,mama,Britney,Britney_055.mp4,23,23,1.0,0.0,0.043478260869565216,1.0,0.043478260869565216,0.0
mama__Britney_056,mama,Britney,Britney_056.mp4,21,21,1.0,0.0,0.047619047619047616,1.0,0.047619047619047616,0.0
mama__Britney_057,mama,Britney,Britney_057.mp4,28,28,1.0,0.0,0.10714285714285714,1.0,0.10714285714285714,0.0
mama__Britney_058,mama,Britney,Britney_058.mp4,22,22,1.0,0.0,0.045454545454545456,1.0,0.045454545454545456,0.0
mama__Britney_059,mama,Britney,Britney_059.mp4,24,24,1.0,0.0,0.08333333333333333,1.0,0.08333333333333333,0.0
mama__Britney_060,mama,Britney,Britney_060.mp4,24,24,1.0,0.0,0.0,1.0,0.0,0.0
mama__Britney_061,mama,Britney,Britney_061.mp4,28,28,1.0,0.0,0.03571428571428571,1.0,0.03571428571428571,0.0
mama__Grace_001,mama,Grace,Grace_001.mp4,20,20,1.0,0.0,0.05,1.0,0.05,0.0
mama__Grace_002,mama,Grace,Grace_002.mp4,25,25,1.0,0.0,0.0,1.0,0.0,0.0
mama__Grace_003,mama,Grace,Grace_003.mp4,15,15,1.0,0.0,0.0,1.0,0.0,0.0
mama__Grace_004,mama,Grace,Grace_004.mp4,29,29,1.0,0.0,0.034482758620689655,1.0,0.034482758620689655,0.0
mama__Grace_005,mama,Grace,Grace_005.mp4,22,22,1.0,0.0,0.045454545454545456,1.0,0.045454545454545456,0.0
mama__Grace_006,mama,Grace,Grace_006.mp4,24,24,1.0,0.0,0.0,1.0,0.0,0.0
mama__Grace_007,mama,Grace,Grace_007.mp4,23,23,1.0,0.0,0.0,1.0,0.0,0.0
mama__Grace_008,mama,Grace,Grace_008.mp4,19,19,1.0,0.0,0.0,1.0,0.0,0.0
mama__Grace_009,mama,Grace,Grace_009.mp4,19,19,1.0,0.0,0.0,1.0,0.0,0.0
mama__Grace_010,mama,Grace,Grace_010.mp4,20,20,1.0,0.0,0.0,1.0,0.0,0.0
mama__Grace_011,mama,Grace,Grace_011.mp4,20,20,1.0,0.0,0.05,1.0,0.05,0.0
mama__Grace_012,mama,Grace,Grace_012.mp4,29,29,1.0,0.0,0.0,1.0,0.0,0.0
mama__Grace_013,mama,Grace,Grace_013.mp4,27,27,1.0,0.0,0.0,1.0,0.0,0.0
mama__Grace_014,mama,Grace,Grace_014.mp4,31,31,1.0,0.0,0.22580645161290322,1.0,0.22580645161290322,0.0
mama__Grace_015,mama,Grace,Grace_015.mp4,22,22,1.0,0.0,0.0,1.0,0.0,0.0
mama__Grace_016,mama,Grace,Grace_016.mp4,24,24,1.0,0.0,0.0,1.0,0.0,0.0
mama__Grace_017,mama,Grace,Grace_017.mp4,19,19,1.0,0.0,0.15789473684210525,1.0,0.15789473684210525,0.0
mama__Grace_018,mama,Grace,Grace_018.mp4,21,21,1.0,0.0,0.09523809523809523,1.0,0.09523809523809523,0.0
mama__Grace_019,mama,Grace,Grace_019.mp4,25,25,1.0,0.0,0.12,1.0,0.12,0.0
mama__Grace_020,mama,Grace,Grace_020.mp4,23,23,1.0,0.0,0.043478260869565216,1.0,0.043478260869565216,0.0
mama__Grace_021,mama,Grace,Grace_021.mp4,28,28,1.0,0.0,0.07142857142857142,0.6428571428571429,0.07142857142857142,0.0
mama__Grace_022,mama,Grace,Grace_022.mp4,24,24,1.0,0.0,0.041666666666666664,1.0,0.041666666666666664,0.0
mama__Grace_023,mama,Grace,Grace_023.mp4,27,27,1.0,0.0,0.0,1.0,0.0,0.0
mama__Grace_024,mama,Grace,Grace_024.mp4,23,23,1.0,0.08695652173913043,0.0,1.0,0.08695652173913043,0.0
mama__Grace_025,mama,Grace,Grace_025.mp4,27,27,1.0,0.0,0.037037037037037035,1.0,0.037037037037037035,0.0
mama__Grace_026,mama,Grace,Grace_026.mp4,25,25,1.0,0.0,0.0,1.0,0.0,0.0
mama__Grace_027,mama,Grace,Grace_027.mp4,20,20,1.0,0.0,0.05,1.0,0.05,0.0
mama__Grace_028,mama,Grace,Grace_028.mp4,25,25,1.0,0.0,0.0,1.0,0.0,0.0
mama__Grace_029,mama,Grace,Grace_029.mp4,21,21,1.0,0.0,0.047619047619047616,1.0,0.047619047619047616,0.0
mama__Grace_030,mama,Grace,Grace_030.mp4,21,21,1.0,0.0,0.0,1.0,0.0,0.0
mama__Grace_031,mama,Grace,Grace_031.mp4,28,28,1.0,0.0,0.03571428571428571,1.0,0.03571428571428571,0.0
mama__Grace_032,mama,Grace,Grace_032.mp4,25,25,1.0,0.0,0.0,1.0,0.0,0.0
mama__Grace_033,mama,Grace,Grace_033.mp4,22,22,1.0,0.0,0.0,1.0,0.0,0.0
mama__Grace_034,mama,Grace,Grace_034.mp4,23,23,1.0,0.0,0.0,1.0,0.0,0.0
mama__Grace_035,mama,Grace,Grace_035.mp4,24,24,1.0,0.0,0.0,1.0,0.0,0.0
mama__Grace_036,mama,Grace,Grace_036.mp4,21,21,1.0,0.0,0.0,1.0,0.0,0.0
mama__Grace_037,mama,Grace,Grace_037.mp4,22,22,1.0,0.0,0.0,1.0,0.0,0.0
mama__Grace_038,mama,Grace,Grace_038.mp4,28,28,1.0,0.03571428571428571,0.03571428571428571,1.0,0.03571428571428571,0.03571428571428571
mama__Grace_039,mama,Grace,Grace_039.mp4,25,25,1.0,0.0,0.04,1.0,0.04,0.0
mama__Grace_040,mama,Grace,Grace_040.mp4,24,24,1.0,0.0,0.0,1.0,0.0,0.0
mama__Grace_041,mama,Grace,Grace_041.mp4,26,26,1.0,0.0,0.0,1.0,0.0,0.0
mama__Grace_042,mama,Grace,Grace_042.mp4,26,26,1.0,0.0,0.0,1.0,0.0,0.0
mama__Grace_043,mama,Grace,Grace_043.mp4,32,32,1.0,0.0,0.0,1.0,0.0,0.0
mama__Grace_044,mama,Grace,Grace_044.mp4,22,22,1.0,0.0,0.0,1.0,0.0,0.0
mama__Grace_045,mama,Grace,Grace_045.mp4,19,19,1.0,0.0,0.05263157894736842,1.0,0.05263157894736842,0.0
mama__Grace_046,mama,Grace,Grace_046.mp4,20,20,1.0,0.0,0.0,1.0,0.0,0.0
mama__Grace_047,mama,Grace,Grace_047.mp4,27,27,1.0,0.0,0.037037037037037035,1.0,0.037037037037037035,0.0
mama__Grace_048,mama,Grace,Grace_048.mp4,23,23,1.0,0.0,0.13043478260869565,1.0,0.13043478260869565,0.0
mama__Grace_049,mama,Grace,Grace_049.mp4,26,26,1.0,0.0,0.0,1.0,0.0,0.0
mama__Grace_050,mama,Grace,Grace_050.mp4,24,24,1.0,0.0,0.0,1.0,0.0,0.0
mama__Grace_051,mama,Grace,Grace_051.mp4,22,22,1.0,0.0,0.0,1.0,0.0,0.0
mama__Grace_052,mama,Grace,Grace_052.mp4,18,18,1.0,0.0,0.0,1.0,0.0,0.0
mama__Grace_053,mama,Grace,Grace_053.mp4,21,21,1.0,0.0,0.047619047619047616,1.0,0.047619047619047616,0.0
mama__Grace_054,mama,Grace,Grace_054.mp4,26,26,1.0,0.0,0.038461538461538464,1.0,0.038461538461538464,0.0
mama__Grace_055,mama,Grace,Grace_055.mp4,21,21,1.0,0.0,0.047619047619047616,1.0,0.047619047619047616,0.0
mama__Grace_056,mama,Grace,Grace_056.mp4,31,31,1.0,0.0,0.0967741935483871,1.0,0.0967741935483871,0.0
mama__Grace_057,mama,Grace,Grace_057.mp4,24,24,1.0,0.0,0.0,1.0,0.0,0.0
mama__Grace_058,mama,Grace,Grace_058.mp4,33,33,1.0,0.0,0.0,1.0,0.0,0.0
mama__Grace_059,mama,Grace,Grace_059.mp4,26,26,1.0,0.0,0.038461538461538464,1.0,0.038461538461538464,0.0
mama__Grace_060,mama,Grace,Grace_060.mp4,28,28,1.0,0.0,0.0,1.0,0.0,0.0
nenda__Britney_002,nenda,Britney,Britney_002.mp4,28,28,1.0,0.2857142857142857,0.10714285714285714,1.0,0.2857142857142857,0.10714285714285714
nenda__Britney_003,nenda,Britney,Britney_003.mp4,30,30,1.0,0.23333333333333334,0.1,1.0,0.23333333333333334,0.1
nenda__Britney_004,nenda,Britney,Britney_004.mp4,26,26,1.0,0.34615384615384615,0.0,1.0,0.34615384615384615,0.0
nenda__Britney_005,nenda,Britney,Britney_005.mp4,28,28,1.0,0.17857142857142858,0.10714285714285714,1.0,0.17857142857142858,0.10714285714285714
nenda__Britney_006,nenda,Britney,Britney_006.mp4,23,23,1.0,0.0,0.13043478260869565,1.0,0.13043478260869565,0.0
nenda__Britney_007,nenda,Britney,Britney_007.mp4,27,27,1.0,0.18518518518518517,0.2962962962962963,1.0,0.2962962962962963,0.18518518518518517
nenda__Britney_008,nenda,Britney,Britney_008.mp4,37,37,1.0,0.16216216216216217,0.35135135135135137,1.0,0.35135135135135137,0.16216216216216217
nenda__Britney_009,nenda,Britney,Britney_009.mp4,27,27,1.0,0.14814814814814814,0.07407407407407407,1.0,0.14814814814814814,0.07407407407407407
nenda__Britney_010,nenda,Britney,Britney_010.mp4,34,34,1.0,0.11764705882352941,0.23529411764705882,1.0,0.23529411764705882,0.11764705882352941
nenda__Britney_011,nenda,Britney,Britney_011.mp4,42,42,1.0,0.19047619047619047,0.3333333333333333,1.0,0.3333333333333333,0.19047619047619047
nenda__Britney_012,nenda,Britney,Britney_012.mp4,56,56,1.0,0.125,0.17857142857142858,1.0,0.17857142857142858,0.125
nenda__Britney_013,nenda,Britney,Britney_013.mp4,38,38,1.0,0.21052631578947367,0.2631578947368421,1.0,0.2631578947368421,0.21052631578947367
nenda__Britney_014,nenda,Britney,Britney_014.mp4,34,34,1.0,0.2647058823529412,0.08823529411764706,1.0,0.2647058823529412,0.08823529411764706
nenda__Britney_015,nenda,Britney,Britney_015.mp4,32,32,1.0,0.1875,0.15625,1.0,0.1875,0.15625
nenda__Britney_016,nenda,Britney,Britney_016.mp4,30,30,1.0,0.2,0.13333333333333333,1.0,0.2,0.13333333333333333
nenda__Britney_017,nenda,Britney,Britney_017.mp4,37,37,1.0,0.16216216216216217,0.0,1.0,0.16216216216216217,0.0
nenda__Britney_018,nenda,Britney,Britney_018.mp4,34,34,1.0,0.17647058823529413,0.17647058823529413,1.0,0.17647058823529413,0.17647058823529413
nenda__Britney_019,nenda,Britney,Britney_019.mp4,29,29,1.0,0.1724137931034483,0.1724137931034483,1.0,0.1724137931034483,0.1724137931034483
nenda__Britney_020,nenda,Britney,Britney_020.mp4,27,27,1.0,0.18518518518518517,0.2222222222222222,1.0,0.2222222222222222,0.18518518518518517
nenda__Britney_021,nenda,Britney,Britney_021.mp4,34,34,1.0,0.058823529411764705,0.20588235294117646,1.0,0.20588235294117646,0.058823529411764705
nenda__Britney_022,nenda,Britney,Britney_022.mp4,176,176,1.0,0.0,0.017045454545454544,0.9318181818181818,0.017045454545454544,0.0
nenda__Britney_023,nenda,Britney,Britney_023.mp4,44,44,1.0,0.2727272727272727,0.06818181818181818,1.0,0.2727272727272727,0.06818181818181818
nenda__Britney_024,nenda,Britney,Britney_024.mp4,35,35,1.0,0.17142857142857143,0.08571428571428572,1.0,0.17142857142857143,0.08571428571428572
nenda__Britney_025,nenda,Britney,Britney_025.mp4,29,29,1.0,0.3793103448275862,0.27586206896551724,1.0,0.3793103448275862,0.27586206896551724
nenda__Britney_026,nenda,Britney,Britney_026.mp4,30,30,1.0,0.2,0.23333333333333334,1.0,0.23333333333333334,0.2
nenda__Britney_027,nenda,Britney,Britney_027.mp4,27,27,1.0,0.37037037037037035,0.3333333333333333,1.0,0.37037037037037035,0.3333333333333333
nenda__Britney_028,nenda,Britney,Britney_028.mp4,30,30,1.0,0.2,0.06666666666666667,1.0,0.2,0.06666666666666667
nenda__Britney_029,nenda,Britney,Britney_029.mp4,30,30,1.0,0.3,0.1,1.0,0.3,0.1
nenda__Britney_030,nenda,Britney,Britney_030.mp4,33,33,1.0,0.3939393939393939,0.18181818181818182,1.0,0.3939393939393939,0.18181818181818182
nenda__Britney_031,nenda,Britney,Britney_031.mp4,30,30,1.0,0.2,0.3,1.0,0.3,0.2
nenda__Britney_032,nenda,Britney,Britney_032.mp4,29,29,1.0,0.27586206896551724,0.1724137931034483,1.0,0.27586206896551724,0.1724137931034483
nenda__Britney_033,nenda,Britney,Britney_033.mp4,35,35,1.0,0.22857142857142856,0.17142857142857143,1.0,0.22857142857142856,0.17142857142857143
nenda__Britney_034,nenda,Britney,Britney_034.mp4,35,35,1.0,0.11428571428571428,0.11428571428571428,1.0,0.11428571428571428,0.11428571428571428
nenda__Britney_035,nenda,Britney,Britney_035.mp4,33,33,1.0,0.12121212121212122,0.06060606060606061,1.0,0.12121212121212122,0.06060606060606061
nenda__Britney_036,nenda,Britney,Britney_036.mp4,30,30,1.0,0.23333333333333334,0.2,1.0,0.23333333333333334,0.2
nenda__Britney_037,nenda,Britney,Britney_037.mp4,28,28,1.0,0.2857142857142857,0.07142857142857142,1.0,0.2857142857142857,0.07142857142857142
nenda__Britney_038,nenda,Britney,Britney_038.mp4,27,27,1.0,0.25925925925925924,0.1111111111111111,1.0,0.25925925925925924,0.1111111111111111
nenda__Britney_039,nenda,Britney,Britney_039.mp4,25,25,1.0,0.4,0.2,1.0,0.4,0.2
nenda__Britney_040,nenda,Britney,Britney_040.mp4,31,31,1.0,0.3225806451612903,0.12903225806451613,1.0,0.3225806451612903,0.12903225806451613
nenda__Britney_041,nenda,Britney,Britney_041.mp4,24,24,1.0,0.5833333333333334,0.25,1.0,0.5833333333333334,0.25
nenda__Britney_042,nenda,Britney,Britney_042.mp4,32,32,1.0,0.28125,0.03125,1.0,0.28125,0.03125
nenda__Britney_043,nenda,Britney,Britney_043.mp4,31,31,1.0,0.41935483870967744,0.1935483870967742,1.0,0.41935483870967744,0.1935483870967742
nenda__Britney_044,nenda,Britney,Britney_044.mp4,32,32,1.0,0.09375,0.09375,0.96875,0.09375,0.09375
nenda__Britney_045,nenda,Britney,Britney_045.mp4,27,27,1.0,0.2222222222222222,0.1111111111111111,1.0,0.2222222222222222,0.1111111111111111
nenda__Britney_046,nenda,Britney,Britney_046.mp4,21,21,1.0,0.42857142857142855,0.14285714285714285,1.0,0.42857142857142855,0.14285714285714285
nenda__Britney_047,nenda,Britney,Britney_047.mp4,30,30,1.0,0.3333333333333333,0.03333333333333333,1.0,0.3333333333333333,0.03333333333333333
nenda__Britney_048,nenda,Britney,Britney_048.mp4,24,24,1.0,0.20833333333333334,0.125,1.0,0.20833333333333334,0.125
nenda__Britney_049,nenda,Britney,Britney_049.mp4,31,31,1.0,0.2903225806451613,0.16129032258064516,1.0,0.2903225806451613,0.16129032258064516
nenda__Britney_050,nenda,Britney,Britney_050.mp4,52,52,1.0,0.17307692307692307,0.019230769230769232,1.0,0.17307692307692307,0.019230769230769232
nenda__Britney_051,nenda,Britney,Britney_051.mp4,46,46,1.0,0.17391304347826086,0.06521739130434782,1.0,0.17391304347826086,0.06521739130434782
nenda__Britney_052,nenda,Britney,Britney_052.mp4,42,42,1.0,0.19047619047619047,0.19047619047619047,1.0,0.19047619047619047,0.19047619047619047
nenda__Britney_053,nenda,Britney,Britney_053.mp4,35,35,1.0,0.22857142857142856,0.08571428571428572,1.0,0.22857142857142856,0.08571428571428572
nenda__Britney_054,nenda,Britney,Britney_054.mp4,29,29,1.0,0.3448275862068966,0.10344827586206896,1.0,0.3448275862068966,0.10344827586206896
nenda__Britney_055,nenda,Britney,Britney_055.mp4,35,35,1.0,0.11428571428571428,0.11428571428571428,1.0,0.11428571428571428,0.11428571428571428
nenda__Britney_056,nenda,Britney,Britney_056.mp4,35,35,1.0,0.08571428571428572,0.11428571428571428,1.0,0.11428571428571428,0.08571428571428572
nenda__Britney_057,nenda,Britney,Britney_057.mp4,38,38,1.0,0.15789473684210525,0.10526315789473684,1.0,0.15789473684210525,0.10526315789473684
nenda__Britney_058,nenda,Britney,Britney_058.mp4,34,34,1.0,0.08823529411764706,0.14705882352941177,1.0,0.14705882352941177,0.08823529411764706
nenda__Britney_059,nenda,Britney,Britney_059.mp4,36,36,1.0,0.3611111111111111,0.1111111111111111,1.0,0.3611111111111111,0.1111111111111111
nenda__Britney_060,nenda,Britney,Britney_060.mp4,34,34,1.0,0.20588235294117646,0.11764705882352941,1.0,0.20588235294117646,0.11764705882352941
nenda__Britney_061,nenda,Britney,Britney_061.mp4,36,36,1.0,0.1388888888888889,0.05555555555555555,1.0,0.1388888888888889,0.05555555555555555
